gene_id,gene_name,chromosome,is_X,is_Y,CO_Mega,TE_mean
SUCLA2,SUCLA2,13,0,0,1.2866426007459868,2.10521610677261
NUDT15,NUDT15,13,0,0,-0.1794070923668123,-0.409527650281889
MED4,MED4,13,0,0,-0.3948553535846635,0.164622707204628
ITM2B,ITM2B,13,0,0,0.9082684164532715,1.07511295726271
RB1,RB1,13,0,0,0.757146498526506,0.714651414202484
LPAR6,LPAR6,13,0,0,1.7332682162304671,2.13740997071833
RCBTB2,RCBTB2,13,0,0,-0.09245545370681896,-0.0057230946546789
CYSLTR2,CYSLTR2,13,0,0,0.44984265365656384,
FNDC3A,FNDC3A,13,0,0,0.3491808391877065,0.637340183488782
MLNR,MLNR,13,0,0,-1.7692910630350678,
CDADC1,CDADC1,13,0,0,0.3336240430239066,-1.27986607091334
CAB39L,CAB39L,13,0,0,0.05916061169914677,-0.716099957340647
SETDB2,SETDB2,13,0,0,0.7181536210044897,
PHF11,PHF11,13,0,0,0.1299601867930118,2.32549456786457
RCBTB1,RCBTB1,13,0,0,0.26193245350507866,-1.19956507402533
ARL11,ARL11,13,0,0,-1.809428661857977,
EBPL,EBPL,13,0,0,0.375702055847869,0.466155279829016
KPNA3,KPNA3,13,0,0,0.6244207574662184,1.10336965852777
SPRYD7,SPRYD7,13,0,0,0.3347414463033367,0.484993258171224
TRIM13,TRIM13,13,0,0,0.7174202909092191,2.76279404752374
KCNRG,KCNRG,13,0,0,-0.03852875702722258,
DLEU7,DLEU7,13,0,0,-2.8110977151300727,
RNASEH2B,RNASEH2B,13,0,0,1.0626444885008297,0.0733618584756885
C13orf42,C13orf42,13,0,0,-1.9771608851351044,
FAM124A,FAM124A,13,0,0,-3.2071683588014164,
SERPINE3,SERPINE3,13,0,0,-1.2746633940589671,
INTS6,INTS6,13,0,0,0.07082720004193632,-0.271660156329173
WDFY2,WDFY2,13,0,0,-1.073787068171315,-1.96516314948654
DHRS12,DHRS12,13,0,0,-0.740957663196312,-1.14646730319683
TMEM272,TMEM272,13,0,0,-0.21708127853360715,
CCDC70,CCDC70,13,0,0,-0.7525747552572764,
ATP7B,ATP7B,13,0,0,-0.9868361396054421,-1.587521191529
ALG11,ALG11,13,0,0,1.31601231555039,2.02496063803729
UTP14C,UTP14C,13,0,0,-1.1251561925136269,
NEK5,NEK5,13,0,0,0.09414204161290307,
NEK3,NEK3,13,0,0,0.2607208562170644,-0.802635582627127
THSD1,THSD1,13,0,0,-1.8040949947464107,-2.15855578260796
VPS36,VPS36,13,0,0,-0.3391735018585038,-0.072799582855943
CKAP2,CKAP2,13,0,0,0.2744532401974613,1.49639930023267
HNRNPA1L2,HNRNPA1L2,13,0,0,0.0222214288079563,-1.6060956022676
SUGT1,SUGT1,13,0,0,1.350976949044508,0.353407964680912
CNMD,CNMD,13,0,0,-0.40748478272800526,
PCDH8,PCDH8,13,0,0,-2.758509703910219,
OLFM4,OLFM4,13,0,0,0.4304883716898438,
PRR20A,PRR20A,13,0,0,-2.702013168635059,
PRR20B,PRR20B,13,0,0,-2.702013168635059,
PRR20C,PRR20C,13,0,0,-2.702013168635059,
PRR20D,PRR20D,13,0,0,-2.702013168635059,
PRR20E,PRR20E,13,0,0,-2.702013168635059,
PCDH17,PCDH17,13,0,0,-1.917205430183806,
DIAPH3,DIAPH3,13,0,0,0.013531330803154162,
TDRD3,TDRD3,13,0,0,0.5435539674476537,-0.828516757063525
PCDH20,PCDH20,13,0,0,-0.31753333709984766,
LOC112267897,LOC112267897,13,0,0,0.9428369825802427,
LOC647264,LOC647264,13,0,0,0.7836438252079283,
PCDH9,PCDH9,13,0,0,-0.16747529054214283,-1.19560550432562
KLHL1,KLHL1,13,0,0,0.07889964420758844,
DACH1,DACH1,13,0,0,-1.8652234239076382,-0.3191067661975
MZT1,MZT1,13,0,0,1.3606353303972423,0.934631266289265
BORA,BORA,13,0,0,-0.03874168972070713,
DIS3,DIS3,13,0,0,0.5775824629362258,0.975618264873954
PIBF1,PIBF1,13,0,0,0.324939765741167,2.59353950643236
KLF5,KLF5,13,0,0,-1.3737437341380474,-1.02122605062383
KLF12,KLF12,13,0,0,-1.064057691897501,-1.28412082259721
TBC1D4,TBC1D4,13,0,0,-1.2401287433056005,-1.66273537003368
COMMD6,COMMD6,13,0,0,1.3156309382815206,0.509988219414945
UCHL3,UCHL3,13,0,0,0.5900755684626375,0.83409530877631
LMO7,LMO7,13,0,0,-0.5219219237243937,-1.96536282253072
KCTD12,KCTD12,13,0,0,-2.944187442003983,-2.03966867695776
ACOD1,ACOD1,13,0,0,-0.65244342644921,
CLN5,CLN5,13,0,0,0.9643566443235301,
FBXL3,FBXL3,13,0,0,0.3506546449816277,1.73978264864596
MYCBP2,MYCBP2,13,0,0,0.18377282387057292,-2.01781965618862
LOC127898562,LOC127898562,13,0,0,-5.867251120983463,
SCEL,SCEL,13,0,0,0.26550144520656893,
SLAIN1,SLAIN1,13,0,0,-1.9559002353891284,-1.772411536104
EDNRB,EDNRB,13,0,0,0.2942220965582223,0.349617213674584
POU4F1,POU4F1,13,0,0,-2.8747434586908813,
OBI1,OBI1,13,0,0,-0.2909124478067415,1.44775843476365
RBM26,RBM26,13,0,0,-0.1703442878339274,-0.231883584953799
NDFIP2,NDFIP2,13,0,0,0.16502448792139113,-0.0740399287730618
SPRY2,SPRY2,13,0,0,-2.3519890663161345,-2.81814801642137
SLITRK1,SLITRK1,13,0,0,-1.1714191819156472,
SLITRK6,SLITRK6,13,0,0,0.2068604629765627,1.46790082535344
SLITRK5,SLITRK5,13,0,0,-1.6976820102433194,
GPC5,GPC5,13,0,0,0.1344596058322498,0.698089942606978
GPC6,GPC6,13,0,0,-0.8268201879373116,-0.396638839899534
DCT,DCT,13,0,0,-0.38880541321773876,
TGDS,TGDS,13,0,0,1.4770842995886948,1.56252043007346
GPR180,GPR180,13,0,0,0.04322741597297153,0.728810248039844
SOX21,SOX21,13,0,0,-2.107326320113117,
ABCC4,ABCC4,13,0,0,0.4566138632674228,-0.155755572820173
CLDN10,CLDN10,13,0,0,0.836773612038856,0.78960679332673
DZIP1,DZIP1,13,0,0,-0.8258773424978259,
DNAJC3,DNAJC3,13,0,0,0.9397720174983775,1.8931497926167
UGGT2,UGGT2,13,0,0,1.7263086117270294,0.540480805575502
HS6ST3,HS6ST3,13,0,0,-2.2159301566537835,
OXGR1,OXGR1,13,0,0,0.557823921025502,
MBNL2,MBNL2,13,0,0,-0.32387744478826086,-0.973540056655521
RAP2A,RAP2A,13,0,0,-1.055295852641537,-2.98729648223576
IPO5,IPO5,13,0,0,0.9059980348811472,0.784770486959406
RNF113B,RNF113B,13,0,0,-2.573018534086021,
FARP1,FARP1,13,0,0,-1.7870447904479612,-2.25616687210351
STK24,STK24,13,0,0,-0.762720241385944,-1.79655183090096
SLC15A1,SLC15A1,13,0,0,0.5241745569502729,0.948984004271398
DOCK9,DOCK9,13,0,0,-0.2980159229037085,-1.69022159900109
UBAC2,UBAC2,13,0,0,-0.0898653693532836,-0.71302083038081
GPR18,GPR18,13,0,0,0.8100929721013657,
GPR183,GPR183,13,0,0,1.1197107493066518,
TM9SF2,TM9SF2,13,0,0,1.2635334708408301,1.89563521963139
CLYBL,CLYBL,13,0,0,0.18166542989309242,1.41528133030409
ZIC5,ZIC5,13,0,0,-3.0293731170377374,
ZIC2,ZIC2,13,0,0,-2.719200977939053,
PCCA,PCCA,13,0,0,0.7573561645059819,0.601933518664945
GGACT,GGACT,13,0,0,-3.0533878304203004,-1.90569044489126
TMTC4,TMTC4,13,0,0,-0.16668379268396372,-1.87611804364217
NALCN,NALCN,13,0,0,0.3926523963714246,-2.86735087854833
ITGBL1,ITGBL1,13,0,0,-0.7191153202883651,0.210793011860191
FGF14,FGF14,13,0,0,-0.5477635354794526,-1.50606811617836
TPP2,TPP2,13,0,0,0.8930786057865383,0.914551762241761
METTL21C,METTL21C,13,0,0,-0.21884165810194212,
CCDC168,CCDC168,13,0,0,0.068572198010596,
TEX30,TEX30,13,0,0,1.3250833550940655,3.53007664802431
POGLUT2,POGLUT2,13,0,0,0.5791413720066707,0.276724414754934
BIVM,BIVM,13,0,0,0.15502884216161839,0.0917740440308235
ERCC5,ERCC5,13,0,0,-0.5428535065637021,
SLC10A2,SLC10A2,13,0,0,0.5176394395676791,
DAOA,DAOA,13,0,0,-0.07749252413654162,
EFNB2,EFNB2,13,0,0,-0.42506481605295576,-0.830021394119527
ARGLU1,ARGLU1,13,0,0,-2.7794542702165366,-2.50782274925133
NALF1,NALF1,13,0,0,-1.915208648300263,
LIG4,LIG4,13,0,0,1.4003043027458055,0.460831322964251
ABHD13,ABHD13,13,0,0,1.2811462424445477,0.327465731416867
TNFSF13B,TNFSF13B,13,0,0,-0.369580105718299,-1.19444931799969
MYO16,MYO16,13,0,0,-0.9633934691567063,
IRS2,IRS2,13,0,0,-3.5717230861221356,-3.19534936572472
COL4A1,COL4A1,13,0,0,-1.7857370993427377,-1.32522990703678
COL4A2,COL4A2,13,0,0,-2.0207872836435605,-1.5458914807913
RAB20,RAB20,13,0,0,-1.9821270595804137,-0.676676091944858
NAXD,NAXD,13,0,0,-1.451165396878455,-0.989460415479252
CARS2,CARS2,13,0,0,-1.1699536047354009,-1.55896406206892
ING1,ING1,13,0,0,-2.6091991890543866,-2.19905864728754
ANKRD10,ANKRD10,13,0,0,-1.579102523895962,-1.64763507511742
ARHGEF7,ARHGEF7,13,0,0,-1.231031997253556,-1.29086691916407
TEX29,TEX29,13,0,0,-1.2296813427556597,
SOX1,SOX1,13,0,0,-2.424349888511136,
SPACA7,SPACA7,13,0,0,-0.7774503995089699,
TUBGCP3,TUBGCP3,13,0,0,-0.7202879084372427,-1.28261477020737
ATP11A,ATP11A,13,0,0,-0.7854085323473576,-2.25165609349209
MCF2L,MCF2L,13,0,0,-2.360563227279444,-3.03374238540601
F7,F7,13,0,0,-2.6665929540851856,-0.887193565796431
F10,F10,13,0,0,-2.3889539609118415,-0.609785735991568
PROZ,PROZ,13,0,0,-1.372688381592356,-0.654830044551688
PCID2,PCID2,13,0,0,0.13942057688666232,0.141979621223023
CUL4A,CUL4A,13,0,0,-0.49796398359890404,-0.793021342689506
LAMP1,LAMP1,13,0,0,-1.433101817918141,0.386575053585674
GRTP1,GRTP1,13,0,0,-1.511618830587656,-1.33580625908134
ADPRHL1,ADPRHL1,13,0,0,-2.859558693744665,-3.5675458239672
DCUN1D2,DCUN1D2,13,0,0,0.3446489583993113,-1.52419556313279
TMCO3,TMCO3,13,0,0,-0.6003630439156868,-2.30094060822838
TFDP1,TFDP1,13,0,0,-1.5849495862622938,-2.84103716476707
ATP4B,ATP4B,13,0,0,-1.024204299555194,
GRK1,GRK1,13,0,0,-1.7038301069284536,
TMEM255B,TMEM255B,13,0,0,-1.9911867069009865,-2.42081175946264
GAS6,GAS6,13,0,0,-2.3702513456066736,-3.17190893789294
C13orf46,C13orf46,13,0,0,-3.187120525077889,
RASA3,RASA3,13,0,0,-1.5860229519610591,-2.64235880884088
CFAP97D2,CFAP97D2,13,0,0,-3.2384581554790817,
CDC16,CDC16,13,0,0,0.7828245150082509,0.932885090728218
UPF3A,UPF3A,13,0,0,-1.7271021967628233,-2.44802140511546
CHAMP1,CHAMP1,13,0,0,-0.8905804204923395,-0.13930063472601
OR11H12,OR11H12,14,0,0,1.1524113232483089,
POTEM,POTEM,14,0,0,-0.2387269802363452,
POTEG,POTEG,14,0,0,-0.28683308409541475,
OR11H2,OR11H2,14,0,0,1.1210856119962926,
OR4Q3,OR4Q3,14,0,0,0.7663361118512064,
OR4M1,OR4M1,14,0,0,0.9138316747532613,
OR4N2,OR4N2,14,0,0,0.495568083213783,
OR4K2,OR4K2,14,0,0,1.5240684542775433,
OR4K5,OR4K5,14,0,0,1.1936364697057318,
OR4K1,OR4K1,14,0,0,1.0512420296689804,
OR4K15,OR4K15,14,0,0,1.1531626780347768,
OR4K14,OR4K14,14,0,0,0.6726962207115896,
OR4K13,OR4K13,14,0,0,1.1435514646277056,
OR4L1,OR4L1,14,0,0,1.0614489500723465,
OR4K17,OR4K17,14,0,0,1.3875414630497982,
OR4N5,OR4N5,14,0,0,0.5066007123378586,
OR11G2,OR11G2,14,0,0,0.5361564936258585,
OR11H6,OR11H6,14,0,0,0.8665061970771326,
OR11H4,OR11H4,14,0,0,1.5454676426471359,
TTC5,TTC5,14,0,0,-1.0038648260093623,-1.03331428722223
CCNB1IP1,CCNB1IP1,14,0,0,0.16740417758115989,-1.35934878664042
PARP2,PARP2,14,0,0,0.1407355159643231,0.204386609231897
TEP1,TEP1,14,0,0,-1.6200894782095556,-0.803121835067739
KLHL33,KLHL33,14,0,0,-2.3411504433817125,
OSGEP,OSGEP,14,0,0,-0.33516575091528544,-0.721437605403498
APEX1,APEX1,14,0,0,-0.6864937256631674,-0.443921283425502
PIP4P1,PIP4P1,14,0,0,-1.3085207886680088,-0.854683454912224
PNP,PNP,14,0,0,-0.22973368002822525,1.49599256921552
RNASE10,RNASE10,14,0,0,-0.46483207613102095,
RNASE9,RNASE9,14,0,0,0.37351436344277644,
RNASE11,RNASE11,14,0,0,-0.39589702871631083,
RNASE12,RNASE12,14,0,0,0.2900325581597869,
OR6S1,OR6S1,14,0,0,-0.0742011034089991,
ANG,ANG,14,0,0,-0.6146644921913271,0.23746533447009
RNASE4,RNASE4,14,0,0,-0.8074716493343068,
EDDM3A,EDDM3A,14,0,0,0.32973043004949965,
EDDM3B,EDDM3B,14,0,0,0.37699762755925015,
RNASE6,RNASE6,14,0,0,-0.3036273857593379,2.25404553779597
RNASE1,RNASE1,14,0,0,-1.9079357067945377,0.456087322393962
RNASE3,RNASE3,14,0,0,-0.21596295713836966,
RNASE2,RNASE2,14,0,0,0.18711884331494844,
METTL17,METTL17,14,0,0,-0.9192037327563973,-0.579245394306902
SLC39A2,SLC39A2,14,0,0,-0.2694851801112339,
NDRG2,NDRG2,14,0,0,-0.5003909431866465,-0.0603162418251731
TPPP2,TPPP2,14,0,0,-0.38276039400907713,-2.14270275185029
RNASE13,RNASE13,14,0,0,0.09959628466705439,
RNASE7,RNASE7,14,0,0,-1.4641069121873507,
RNASE8,RNASE8,14,0,0,-1.7018765167075127,
ARHGEF40,ARHGEF40,14,0,0,-2.9305576046013098,-3.0181441864763
ZNF219,ZNF219,14,0,0,-3.4462620274318763,-5.7119415339698
TMEM253,TMEM253,14,0,0,-1.7371905989675636,
OR5AU1,OR5AU1,14,0,0,-0.07808042755718603,
HNRNPC,HNRNPC,14,0,0,0.15984407225275987,1.78393593370858
RPGRIP1,RPGRIP1,14,0,0,-0.8996579863345353,-1.57331362176103
SUPT16H,SUPT16H,14,0,0,0.38976279276168846,0.516907422204231
CHD8,CHD8,14,0,0,-0.6607945532811001,-1.86919040757517
RAB2B,RAB2B,14,0,0,-0.44217714667568053,0.446896170061042
TOX4,TOX4,14,0,0,-1.099170499839758,-0.67846168853586
METTL3,METTL3,14,0,0,-0.7718366506035288,-0.505574653915561
SALL2,SALL2,14,0,0,-2.513108204910285,-1.67166586523714
OR10G3,OR10G3,14,0,0,-0.24174511696493362,
OR10G2,OR10G2,14,0,0,0.2018847833412014,
OR4E2,OR4E2,14,0,0,0.5379650855347524,
OR4E1,OR4E1,14,0,0,0.13507450958379508,
DAD1,DAD1,14,0,0,0.05813046164638358,2.08084864435278
ABHD4,ABHD4,14,0,0,-1.1035931097434837,-0.370427926047551
OR6J1,OR6J1,14,0,0,-0.301906275580647,
OXA1L,OXA1L,14,0,0,-0.6972507982917779,-0.539496801182728
SLC7A7,SLC7A7,14,0,0,0.12855845698581803,0.551436948840672
MRPL52,MRPL52,14,0,0,-1.4853919182880144,0.0069775053266242
MMP14,MMP14,14,0,0,-1.1631925978366358,-0.312671163241068
LRP10,LRP10,14,0,0,-1.9436509609447334,-2.13437049930541
REM2,REM2,14,0,0,-2.91819856924727,
RBM23,RBM23,14,0,0,-1.1475804983140439,-1.21953428667675
PRMT5,PRMT5,14,0,0,-0.7274521196226171,-0.461579280872492
HAUS4,HAUS4,14,0,0,-1.0451279815212846,-0.854442574483008
AJUBA,AJUBA,14,0,0,-2.413914742269336,-2.33571063270179
C14orf93,C14orf93,14,0,0,-1.8713934983847427,-2.5338324971718
PSMB5,PSMB5,14,0,0,-0.23604740657945378,-0.166039070411084
PSMB11,PSMB11,14,0,0,-2.124623236322167,
CDH24,CDH24,14,0,0,-2.3534127844421775,
ACIN1,ACIN1,14,0,0,-2.4812704175455362,-2.01498596525318
C14orf119,C14orf119,14,0,0,-0.9597168718794329,0.801647935479499
CIROP,CIROP,14,0,0,-1.5768706982196097,
CEBPE,CEBPE,14,0,0,-3.2393574504719407,-2.18985419125105
SLC7A8,SLC7A8,14,0,0,-0.521420995240927,-0.881664614372216
RNF212B,RNF212B,14,0,0,-1.1048352512701722,
HOMEZ,HOMEZ,14,0,0,-1.9587405945856577,
PPP1R3E,PPP1R3E,14,0,0,-3.390409770924924,-3.7852964419348
BCL2L2,BCL2L2,14,0,0,-1.335789141060495,
PABPN1,PABPN1,14,0,0,-2.2179451735908735,
SLC22A17,SLC22A17,14,0,0,-1.9709158882757372,-0.834541699048986
EFS,EFS,14,0,0,-2.7319637195901123,-3.18199218841661
IL25,IL25,14,0,0,-2.7959401713842027,
CMTM5,CMTM5,14,0,0,-1.1934875191874372,
MYH6,MYH6,14,0,0,-1.8199215995907032,
MYH7,MYH7,14,0,0,-1.7983143326934616,
NGDN,NGDN,14,0,0,-0.6701672008743635,0.409710541810597
ZFHX2,ZFHX2,14,0,0,-2.461814216972364,
THTPA,THTPA,14,0,0,-1.9036743879017308,-1.74516226468426
AP1G2,AP1G2,14,0,0,-1.9927090108590484,-1.9303689509061
JPH4,JPH4,14,0,0,-3.4600829975383824,
DHRS2,DHRS2,14,0,0,-2.0775933017897152,-0.627748936541465
DHRS4,DHRS4,14,0,0,-1.639837366521741,-1.16857574208784
DHRS4L2,DHRS4L2,14,0,0,-1.7531317867550484,-1.33763824891188
CARMIL3,CARMIL3,14,0,0,-2.9408305550641884,-3.50244151880226
CPNE6,CPNE6,14,0,0,-1.925191491282364,
NRL,NRL,14,0,0,-3.126040576650407,-3.57951068744692
PCK2,PCK2,14,0,0,-1.6509727203810396,-0.968889680524676
DCAF11,DCAF11,14,0,0,-1.2698939210782445,
FITM1,FITM1,14,0,0,-1.8198452257171933,
PSME1,PSME1,14,0,0,-0.7026826566512394,0.144811026592168
EMC9,EMC9,14,0,0,-0.9605316474659507,-1.52493012212265
PSME2,PSME2,14,0,0,-0.6645716557319101,0.0715237071055957
RNF31,RNF31,14,0,0,-2.1999542321255063,-2.9701850508342
IRF9,IRF9,14,0,0,-2.2959830651296382,
REC8,REC8,14,0,0,-2.5298067785422713,-2.86741364730897
IPO4,IPO4,14,0,0,-2.0268181573523663,
TM9SF1,TM9SF1,14,0,0,-0.44773345999545633,
TSSK4,TSSK4,14,0,0,-0.5876814788419296,
CHMP4A,CHMP4A,14,0,0,-0.934999015597306,
MDP1,MDP1,14,0,0,-1.2435202649363113,
NEDD8,NEDD8,14,0,0,-0.5660409287446946,
GMPR2,GMPR2,14,0,0,-0.1512024318912708,-0.225706173012223
TINF2,TINF2,14,0,0,-1.3264380328776308,-1.91470021215106
TGM1,TGM1,14,0,0,-1.6039903923949552,
RABGGTA,RABGGTA,14,0,0,-2.0108087959856515,-1.41337760772875
DHRS1,DHRS1,14,0,0,-0.8448260816090762,-0.271270234703872
NOP9,NOP9,14,0,0,-1.7289876980257457,-1.44096853747387
CIDEB,CIDEB,14,0,0,-1.6826104785058131,-0.255316078527475
LTB4R2,LTB4R2,14,0,0,-2.058525511710725,-2.18550699621689
LTB4R,LTB4R,14,0,0,-1.8930696400702853,
ADCY4,ADCY4,14,0,0,-1.520127188273145,
RIPK3,RIPK3,14,0,0,-1.7103257791977544,
NFATC4,NFATC4,14,0,0,-2.7846667952298674,-4.16575909347112
NYNRIN,NYNRIN,14,0,0,-2.0247382401426837,-2.13623816658556
CBLN3,CBLN3,14,0,0,-2.395239243131437,-3.35207375408173
KHNYN,KHNYN,14,0,0,-2.258444495453796,-3.45113650267807
SDR39U1,SDR39U1,14,0,0,-1.546145028854335,-0.953640499962638
CMA1,CMA1,14,0,0,-0.7766064545004898,
CTSG,CTSG,14,0,0,-2.036810068226332,-0.705346299200586
GZMH,GZMH,14,0,0,-1.494354765674375,-1.36743242007747
GZMB,GZMB,14,0,0,-1.287289317688609,-0.690236765975937
STXBP6,STXBP6,14,0,0,-0.6314815064383446,-0.207865559650932
NOVA1,NOVA1,14,0,0,-0.09287025953386774,-1.57319507167285
FOXG1,FOXG1,14,0,0,-3.315749258447939,
PRKD1,PRKD1,14,0,0,-0.5405470040878502,-1.08721732630641
G2E3,G2E3,14,0,0,0.7793457273532916,0.257066181016179
SCFD1,SCFD1,14,0,0,1.4299406936226333,1.6624283046826
COCH,COCH,14,0,0,0.7403024303147383,
STRN3,STRN3,14,0,0,0.22688187398095572,-0.971600723175466
AP4S1,AP4S1,14,0,0,1.9404088860608457,
HECTD1,HECTD1,14,0,0,0.3422205922344883,-0.436800418750035
HEATR5A,HEATR5A,14,0,0,0.5011405047547317,0.183918860359384
DTD2,DTD2,14,0,0,0.0979966495456761,
GPR33,GPR33,14,0,0,0.8271284300837642,
NUBPL,NUBPL,14,0,0,0.4992779928216873,2.47640966383766
ARHGAP5,ARHGAP5,14,0,0,0.9439210872670714,1.64308604154691
AKAP6,AKAP6,14,0,0,-0.4854052326475742,-1.73126986164333
NPAS3,NPAS3,14,0,0,-2.1005029419705217,
EGLN3,EGLN3,14,0,0,-1.1640892446190385,-0.472466812960562
SPTSSA,SPTSSA,14,0,0,1.1958110372707829,0.285989293280262
EAPP,EAPP,14,0,0,0.23927953565629778,0.77771618870463
SNX6,SNX6,14,0,0,1.3721210065362595,2.081750236373
CFL2,CFL2,14,0,0,1.7197715036870669,4.38457156541818
BAZ1A,BAZ1A,14,0,0,0.028503270020401317,-0.385380398873534
SRP54,SRP54,14,0,0,1.816469945239179,3.43781886019314
FAM177A1,FAM177A1,14,0,0,0.07398819905595388,-0.185997164347538
PPP2R3C,PPP2R3C,14,0,0,1.418162439647137,1.39025155565644
PRORP,PRORP,14,0,0,0.5121298013985331,0.784516338362406
PSMA6,PSMA6,14,0,0,1.211132505942226,2.09314973106615
NFKBIA,NFKBIA,14,0,0,-2.0709823734658492,-1.48984042904602
INSM2,INSM2,14,0,0,-2.8965398859353684,
RALGAPA1,RALGAPA1,14,0,0,0.3998504552006974,-1.1420690596741
BRMS1L,BRMS1L,14,0,0,0.3010001610544908,-0.460359980109049
MBIP,MBIP,14,0,0,-0.07645935655902925,1.54321110256182
NKX2-1,NKX2-1,14,0,0,-2.6695531986117107,
NKX2-8,NKX2-8,14,0,0,-2.9837988230353094,
PAX9,PAX9,14,0,0,-2.508726755203787,
SLC25A21,SLC25A21,14,0,0,0.9294449832710345,
MIPOL1,MIPOL1,14,0,0,0.43546630180488677,
FOXA1,FOXA1,14,0,0,-2.2824724938103227,-1.89564219869458
TTC6,TTC6,14,0,0,0.7192779617976441,
SSTR1,SSTR1,14,0,0,-1.1955592325887032,
CLEC14A,CLEC14A,14,0,0,-2.1500201383895146,-1.36179920421933
SEC23A,SEC23A,14,0,0,0.758638698175945,1.19852533660836
GEMIN2,GEMIN2,14,0,0,-0.17925968757859145,0.652186848046608
TRAPPC6B,TRAPPC6B,14,0,0,1.042063555006603,-0.0991046377747129
PNN,PNN,14,0,0,-1.6249394227508187,-1.47932562342281
MIA2,MIA2,14,0,0,0.4329264319616861,
FBXO33,FBXO33,14,0,0,-0.8990974648125647,-1.1432845856043
LRFN5,LRFN5,14,0,0,0.3361243161146028,
FSCB,FSCB,14,0,0,-0.7783112015836693,
C14orf28,C14orf28,14,0,0,1.0293833715419058,-2.22896410210205
KLHL28,KLHL28,14,0,0,1.2295407854132705,2.63943922874319
TOGARAM1,TOGARAM1,14,0,0,0.06602182368986576,0.128758136391599
PRPF39,PRPF39,14,0,0,1.1099168756519866,1.05720199429973
FKBP3,FKBP3,14,0,0,0.9797883801357639,2.28096705330379
FANCM,FANCM,14,0,0,0.6331755538937056,
MIS18BP1,MIS18BP1,14,0,0,0.7558186374113305,0.850456818847369
RPL10L,RPL10L,14,0,0,-0.39612924311856546,
MDGA2,MDGA2,14,0,0,0.4810846725903364,
RPS29,RPS29,14,0,0,-0.14493120246106272,2.1206596854854
LRR1,LRR1,14,0,0,0.01844923457925063,-1.23211831281007
RPL36AL,RPL36AL,14,0,0,0.1810888822745511,0.410208698252863
MGAT2,MGAT2,14,0,0,-0.4943348695033638,-1.79238433165063
DNAAF2,DNAAF2,14,0,0,-1.6634756738399705,-1.13097398653773
POLE2,POLE2,14,0,0,0.6899250664667687,
KLHDC1,KLHDC1,14,0,0,0.7333783211802292,0.0473906872842883
KLHDC2,KLHDC2,14,0,0,0.40293025982900943,0.46937992531922
NEMF,NEMF,14,0,0,0.7859441330190986,0.8198121255171
ARF6,ARF6,14,0,0,-1.005716364354548,-1.1809449639302
VCPKMT,VCPKMT,14,0,0,0.04079473340335049,-0.38248266553982
SOS2,SOS2,14,0,0,0.06553332631596831,-0.58217831615475
L2HGDH,L2HGDH,14,0,0,0.8776254751950319,0.72674806518704
DMAC2L,DMAC2L,14,0,0,0.23624799153106402,
CDKL1,CDKL1,14,0,0,-0.45769709802327085,-1.03732606979255
MAP4K5,MAP4K5,14,0,0,0.3442077601901907,-0.73044552128844
ATL1,ATL1,14,0,0,0.5280366721071594,
SAV1,SAV1,14,0,0,0.2794469006835989,-0.777512153632555
NIN,NIN,14,0,0,-1.1504768978908917,-3.84688393082524
ABHD12B,ABHD12B,14,0,0,0.07966410311791883,
PYGL,PYGL,14,0,0,0.0493220004600321,-0.248171567947194
TRIM9,TRIM9,14,0,0,-1.6057563230679204,
TMX1,TMX1,14,0,0,0.05810115750964506,0.292828257731236
FRMD6,FRMD6,14,0,0,-0.7101697835777205,-1.33306562963112
GNG2,GNG2,14,0,0,-0.6656693245179248,-1.05961868296939
RTRAF,RTRAF,14,0,0,1.261984022298087,2.13691136678303
NID2,NID2,14,0,0,-1.3496031286446044,-1.21254111237786
PTGDR,PTGDR,14,0,0,-0.9548078143033454,
PTGER2,PTGER2,14,0,0,-1.553987423223452,-2.86697820747007
TXNDC16,TXNDC16,14,0,0,1.322437522161632,0.644824153479695
GPR137C,GPR137C,14,0,0,-0.449627488409325,
ERO1A,ERO1A,14,0,0,0.6355358703243095,0.913498921893266
PSMC6,PSMC6,14,0,0,1.0845216251276497,0.990474239939343
STYX,STYX,14,0,0,1.056033436043533,-0.223855822833451
GNPNAT1,GNPNAT1,14,0,0,1.4841757217641014,5.02083130275093
FERMT2,FERMT2,14,0,0,0.7383956217551084,1.01780122275255
DDHD1,DDHD1,14,0,0,-0.7407599145580619,-2.58503230197635
BMP4,BMP4,14,0,0,-2.137170539231919,-2.0329412208901
CDKN3,CDKN3,14,0,0,-0.18775585049840693,-1.12719271948692
CNIH1,CNIH1,14,0,0,2.1424197368201323,2.41319598420391
GMFB,GMFB,14,0,0,1.5743617574847981,4.03593645484574
CGRRF1,CGRRF1,14,0,0,1.0864446517707975,
SAMD4A,SAMD4A,14,0,0,-2.064748474015772,-2.69244551565248
GCH1,GCH1,14,0,0,-1.2694854977300896,-0.324671596563184
WDHD1,WDHD1,14,0,0,0.7063968375654177,
SOCS4,SOCS4,14,0,0,0.021033565861966252,0.841104621885266
MAPK1IP1L,MAPK1IP1L,14,0,0,-1.5113485086656624,0.127401037657696
LGALS3,LGALS3,14,0,0,-0.6408187150413251,0.89163639890633
DLGAP5,DLGAP5,14,0,0,0.6724260604782373,
FBXO34,FBXO34,14,0,0,-0.9128274854618965,-1.10664609206457
