gene_id,gene_name,chromosome,is_Z,te_gene_id,CO_Mega,TE_mean
ENSGALG00010017613,HAUS3,4,0,ENSGALG00000054256,-1.2515703685317314,
ENSGALG00010009732,HMMR,13,0,ENSGALG00000042009,-0.9830510864172143,
ENSGALG00010013305,THOC2,4,0,ENSGALG00000008507,-0.47865021495738985,-1.4626090793700026
ENSGALG00010010974,NCAPG,4,0,ENSGALG00000014425,-0.6538945055820873,-0.6948400385362158
ENSGALG00010016893,TBC1D9B,13,0,ENSGALG00000005856,-1.2944818859563278,-1.6348597405790226
ENSGALG00010013205,KCNJ6,1,0,ENSGALG00000016054,-0.7197607501479085,
ENSGALG00010010346,TFB2M,3,0,ENSGALG00000010651,-1.0307887590471023,0.4192901847066593
ENSGALG00010015929,SLC6A12,1,0,ENSGALG00000019290,-0.7796326525260738,-0.8706534482234918
ENSGALG00010013775,DBX2,1,0,,-1.8554499121176473,
ENSGALG00010013242,SULT4A1,1,0,ENSGALG00000014189,-0.7092313229037469,-2.190652821397201
ENSGALG00010011636,GRIK1,1,0,ENSGALG00000015835;INRAGALG00000001848;INRAGALG00000001849,-0.3356300925580712,
ENSGALG00010017792,LSM1,22,0,ENSGALG00000003245,-2.1097963159542523,-1.5984382984563148
ENSGALG00010014231,IFNKL1,Z,1,,-0.39091549353094,
ENSGALG00010011403,SV2C,Z,1,ENSGALG00000014967,0.36803625438117626,
ENSGALG00010017068,ZP2,14,0,ENSGALG00000002428,-1.7010789226103928,
ENSGALG00010014284,TMEM131L,4,0,ENSGALG00000009230,-1.1203131665618582,-1.0876638782386985
ENSGALG00010012119,EPG5,Z,1,ENSGALG00000036259;ENSGALG00000054205,-1.2585702063599327,
ENSGALG00010011657,ALDH1L2,1,0,ENSGALG00000012691,0.4579082051762223,
ENSGALG00010012204,RIT2,Z,1,ENSGALG00000033353,-0.3092421601068108,
ENSGALG00010009761,PDP2,11,0,ENSGALG00000005146,-0.6034617783534054,0.5786505254269124
ENSGALG00010013053,MKL1,1,0,INRAGALG00000000840;ENSGALG00000012024,-2.639223718773549,
ENSGALG00010011431,DRAM1,1,0,ENSGALG00000012761,0.2298025010660626,0.1935279969903241
ENSGALG00010011961,AGPAT3,1,0,INRAGALG00000001995;INRAGALG00000001996;ENSGALG00000051855;ENSGALG00000031932,0.0553471388193576,
ENSGALG00010016260,INTS6L,4,0,ENSGALG00000041397;ENSGALG00000006157,-0.37831875138498283,
ENSGALG00010009715,NUDCD2,13,0,ENSGALG00000001726,-1.3586745125687298,-0.3392159878443377
ENSGALG00010015946,TLE4,Z,1,ENSGALG00000015184,-1.3869420215289572,
ENSGALG00010016312,MECR,23,0,ENSGALG00000032763,-2.1247082365439502,-1.4378495228176993
ENSGALG00010016959,PERCC1,14,0,ENSGALG00000032279,-3.6403752741225883,
ENSGALG00010010663,EFR3B,3,0,ENSGALG00000016605;107053183,-2.026084559152616,
ENSGALG00010016100,SFRP4,2,0,ENSGALG00000031997,-2.2654653593399625,
ENSGALG00010017312,PTP4A2,23,0,ENSGALG00000003265;ENSGALG00000025462,-0.15180273305625158,
ENSGALG00010016969,CHMP3,4,0,ENSGALG00000015805,-0.2689667202475946,-0.671445028912133
ENSGALG00010013078,,7,0,,-0.12315554649610683,
ENSGALG00010016478,SOX12,20,0,ENSGALG00000035951,-2.1682442731910294,
ENSGALG00010017185,NAA30,5,0,ENSGALG00000012098,-1.8425642478508193,-2.352180502554307
ENSGALG00010012095,RNF38,Z,1,INRAGALG00000024842;INRAGALG00000024843;INRAGALG00000024844;INRAGALG00000105876;INRAGALG00000105877;INRAGALG00000105878;ENSGALG00000015311,-1.8381356496562424,
ENSGALG00010012878,GDNF,Z,1,ENSGALG00000003716,-1.3793617396160915,
ENSGALG00010010845,FKRP,38,0,,-2.6074296845646137,
ENSGALG00010017403,ITGA11,10,0,ENSGALG00000008007,-1.937326218512423,-2.235990820148374
ENSGALG00010012561,OSGIN2,2,0,ENSGALG00000042840,-0.38267321193501735,-0.3270644694117062
ENSGALG00010011117,SLC6A15,1,0,ENSGALG00000010992,-0.1130147767709142,
ENSGALG00010011866,KLF8,4,0,ENSGALG00000037361,-3.0553100763449526,-1.9703118666327963
ENSGALG00010013201,GYS2,1,0,ENSGALG00000013265;INRAGALG00000019491,-0.6909914569718622,
ENSGALG00010017566,TSSK3,23,0,ENSGALG00000003408;ENSGALG00000053648,-2.74936333737976,
ENSGALG00010010275,PDE8B,Z,1,ENSGALG00000004339,-0.9193750434934507,
ENSGALG00010012110,,Z,1,,-0.4818136069788232,
ENSGALG00010015072,,4,0,ALDBGALG0000004328;NONGGAG009905;ENSGALG00000020253,-0.5779277671277427,
ENSGALG00010012450,PPFIA2,1,0,ENSGALG00000010958,-1.4431508835299334,-3.0759525882901877
ENSGALG00010012870,KCNC2,1,0,ENSGALG00000010204,-1.2788755582975768,
ENSGALG00010011412,KANSL1L,7,0,ENSGALG00000002866,-1.857431613999231,
ENSGALG00010017633,HLX,3,0,ENSGALG00000037257,-2.1526923129792626,-2.7894516736741943
ENSGALG00010012011,HOOK3,Z,1,ENSGALG00000015390,-1.0625828680774534,-1.664399043654844
ENSGALG00010013508,TUBE1,3,0,ENSGALG00000015017;ENSGALG00000030968,-0.5810385575255529,
ENSGALG00010009884,GFOD1,2,0,ENSGALG00000012730,-1.955870871685378,-4.156844657645244
ENSGALG00010012712,EEF1E1,2,0,ENSGALG00000012782,-0.7375199960805072,-1.68919217447949
ENSGALG00010017050,L3HYPDH,5,0,ENSGALG00000012011,-1.8499160865741657,-1.4295897550583825
ENSGALG00010015074,FNDC9,13,0,ENSGALG00000038576,-2.5873130268829336,
ENSGALG00010014115,GSX2,4,0,ENSGALG00000035943,-2.7604854072109264,
ENSGALG00010017228,RAP2C,4,0,,-1.9982224130852981,
ENSGALG00010009842,FAM109B,1,0,ENSGALG00000011898,-3.065901489552678,-4.374354697505634
ENSGALG00010016676,NLRC3,14,0,ENSGALG00000033278,-2.0982951844321565,-4.65241297446442
ENSGALG00010013884,GRXCR1,4,0,ENSGALG00000023032,-1.620230659130537,
ENSGALG00010017741,SMCR8,14,0,ENSGALG00000024082;NONGGAG001494,-1.8589188449523886,
ENSGALG00010013777,CPLANE1,Z,1,ENSGALG00000003631,-0.8040958506595073,-1.187527412883904
ENSGALG00010011846,UBAP1,Z,1,ENSGALG00000021378;NONGGAG006680,-1.2634699413023833,
ENSGALG00010016600,GNL2,23,0,ENSGALG00000001973,-0.6963769205793773,-0.5759089955037311
ENSGALG00010010586,CYTIP,7,0,ENSGALG00000012545,-3.329632079625499,-3.1522524325392247
ENSGALG00010012327,UBTD2,13,0,ENSGALG00000037395,-1.4621345318388597,-1.8332382188468144
ENSGALG00010013217,TGFBRAP1,1,0,ENSGALG00000016795;INRAGALG00000100880,-0.4669122267210793,
ENSGALG00010015992,ATP10A,1,0,ENSGALG00000043118,-1.0971278102847952,-3.4573141153801408
ENSGALG00010014427,TMEM267,Z,1,ENSGALG00000014863,-0.35686800604998536,-1.493839048090663
ENSGALG00010010659,ADAMTS1,1,0,ENSGALG00000040342,-2.021811658889078,-1.5767464795890014
ENSGALG00010010863,CNGB3,2,0,,0.38511089470149396,
ENSGALG00010011702,NUP205,1,0,ENSGALG00000011662;INRAGALG00000000765;INRAGALG00000000766;INRAGALG00000000767;INRAGALG00000000768,-1.237318121766538,
ENSGALG00010015121,UNC79,5,0,ENSGALG00000010874;ENSGALG00000025208;ENSGALG00000027197;ENSGALG00000025957,-1.0066187348308453,
ENSGALG00010010837,RBPJ,4,0,ENSGALG00000014365;INRAGALG00000013120,-0.5206096124388837,
ENSGALG00010012078,TMBIM4,1,0,ENSGALG00000009879,-0.23393757883173127,0.8057635517700973
ENSGALG00010013550,KLHL5,4,0,ENSGALG00000031388,-0.15605183796166855,-1.954025249705212
ENSGALG00010010973,PGAP1,7,0,ENSGALG00000030789,-0.1736785537085036,-0.2945909791512491
ENSGALG00010010770,SLC8A2,38,0,ENSGALG00000038065,-2.2776758052484563,
ENSGALG00010017446,UNCX,14,0,ENSGALG00000039292;ENSGALG00000051930,-2.6448660321846056,
ENSGALG00010017651,PPCS,21,0,ENSGALG00000004882,-0.876992224243093,-0.3006159923815728
ENSGALG00010010511,GABRP,13,0,ENSGALG00000002152,-0.655416554392698,
ENSGALG00010011212,NCKAP1,7,0,ALDBGALG0000005120;ENSGALG00000002750,-0.34807302033356846,
ENSGALG00010010416,SLC35B3,2,0,ENSGALG00000012778,0.9708627242633631,0.0013235649681595
ENSGALG00010012337,ACSS3,1,0,ENSGALG00000010940,-0.08866994066004952,-0.0078746271893273
ENSGALG00010017169,CCDC198,5,0,ENSGALG00000012095,-2.431237604068001,
ENSGALG00010012797,ZC3H7B,1,0,ALDBGALG0000000662;ENSGALG00000011965,-2.111447487227285,
ENSGALG00010011280,FAM199X,4,0,ENSGALG00000008872,-2.3600969688114395,-0.4451292086272331
ENSGALG00010017761,PARP16,10,0,ENSGALG00000007365,-1.6192824071612426,-1.2853074259346269
ENSGALG00010013744,IL1RL2,1,0,,0.10214749182075644,
ENSGALG00010009730,C2H8orf76,2,0,,-1.4238360114765884,
ENSGALG00010015469,TMEM33,4,0,ENSGALG00000014248,-0.521642837410029,0.598699615693153
ENSGALG00010010989,TRIQK,2,0,ENSGALG00000053989,-0.04083372966248355,
ENSGALG00010013958,TUSC3,4,0,ENSGALG00000013674;ENSGALG00000053101,0.02254996287364941,
ENSGALG00010017595,CCNF,14,0,ENSGALG00000038502,-1.3543161954422496,-1.675008015344679
ENSGALG00010015511,BPIFB4,20,0,ENSGALG00000006679,-1.901559560759058,
ENSGALG00010016849,WASF2,23,0,ENSGALG00000014012,-2.1657949727721975,-1.453371595954385
ENSGALG00010013377,PLEKHG7,1,0,ENSGALG00000011277,-1.4496391997435345,
ENSGALG00010011616,SLC5A8,1,0,ENSGALG00000011633,-0.2644297592438808,1.0241154079448491
ENSGALG00010012629,NUS1,3,0,ENSGALG00000014899,-1.7097091671127143,-1.3978355057063272
ENSGALG00010016606,VASN,14,0,ENSGALG00000047356,-3.026274189390339,
ENSGALG00010014143,NFATC2,20,0,ENSGALG00000007963,-1.8469326565843769,-1.9941422528718495
ENSGALG00010013289,TM9SF4,20,0,ENSGALG00000006568,-0.286711591832572,0.1732505230038724
ENSGALG00010016483,WDR26,3,0,ENSGALG00000043081;ALDBGALG0000003417,-1.1503223432653202,
ENSGALG00010016745,BEGAIN,5,0,ENSGALG00000011236,-1.8678648489137992,
ENSGALG00010014682,IL13RA1,4,0,ENSGALG00000044480,-1.3722685068481832,-0.0874776259414002
ENSGALG00010015124,UXS1,1,0,ENSGALG00000016801,-0.4058857812777623,0.2640916433712911
ENSGALG00010010100,IRF2BP2,3,0,ENSGALG00000052326,-2.467072138291919,
ENSGALG00010014367,OPHN1,4,0,ENSGALG00000029652,-2.0110799147961846,-2.6790135608929786
ENSGALG00010011647,FBXO38,13,0,ENSGALG00000038627,-1.1207717518299263,-1.1329158819336116
ENSGALG00010013698,TFAP2E,23,0,ENSGALG00000039497,-2.204959660647039,
ENSGALG00010015776,SPOCK1,13,0,ENSGALG00000006258;ENSGALG00000049354,-1.3663583234138454,
ENSGALG00010010231,C1orf53,8,0,ENSGALG00000052769,-1.8651694945156305,
ENSGALG00010016944,OPRD1,23,0,ENSGALG00000036782,-1.686041405278587,
ENSGALG00010016903,PPM1A,5,0,ENSGALG00000011917;INRAGALG00000104576;INRAGALG00000104577;INRAGALG00000104578,-0.7915938549184186,
ENSGALG00010015203,HMGXB4,1,0,ENSGALG00000044768;ENSGALG00000052369,-1.0340365754899874,
ENSGALG00010010642,CC2D2A,4,0,ENSGALG00000014514,-0.6356168494797727,-1.876539610806996
ENSGALG00010013099,SIM2,1,0,ENSGALG00000016044,-0.8702999288671338,
ENSGALG00010009722,GBA2,Z,1,ENSGALG00000002412,-1.837222323518279,-1.422941974332582
ENSGALG00010017552,LARS2,2,0,ENSGALG00000036309,-0.2968918306730526,-0.1583001513513607
ENSGALG00010011578,MYLK4,2,0,INRAGALG00000007281;ENSGALG00000012845,-0.6227134075761249,
ENSGALG00010013292,PRDM1,3,0,ENSGALG00000015388,-1.6422139058378629,-1.6451847338284118
ENSGALG00010013087,GPN2,23,0,ENSGALG00000027909,-1.4349231272841747,-1.947648360639213
ENSGALG00010014047,HM13,20,0,ENSGALG00000006207,-1.6460077755777434,-1.1837797733093591
ENSGALG00010015416,CAPN6,4,0,ENSGALG00000008006,-1.1066518025360665,-1.092020413303669
ENSGALG00010015822,WFDC2,20,0,ENSGALG00000031164,-2.3835844535678397,0.2427715251868032
ENSGALG00010017198,TOPBP1,2,0,ENSGALG00000034461,-0.6841134346940595,-0.6929856223131742
ENSGALG00010016370,TMEM255A,4,0,ENSGALG00000008604;ENSGALG00000031902,-0.2873138672288468,
ENSGALG00010014414,TMEM255B,1,0,ENSGALG00000035839,-0.3887232451966349,
ENSGALG00010013266,KIAA1755,20,0,ENSGALG00000047290,-3.0115012905541625,
ENSGALG00010015894,CEP78,Z,1,ENSGALG00000051845;ENSGALG00000015179,-0.6642634535185896,
ENSGALG00010012108,PSTPIP2,Z,1,ENSGALG00000040136,-1.4006536580269318,-0.0284064006390974
ENSGALG00010015024,CRACD,4,0,ENSGALG00000013771,-1.9200060722976855,-1.9670899192093447
ENSGALG00010010635,ALDH9A1,8,0,ENSGALG00000003495,-1.4428588090452692,-0.0117223068045255
ENSGALG00010013511,FAM78B,8,0,ENSGALG00000003035,-1.9614671183233163,-5.10015957484794
ENSGALG00010010786,NABP1,7,0,ENSGALG00000025884,-1.6095015298360815,-2.1696132166467383
ENSGALG00010016863,MYNN,9,0,ENSGALG00000009409,-1.3116504093002561,-0.6975408861137937
ENSGALG00010014914,PTAR1,Z,1,ENSGALG00000015113,-1.4005737153591238,-0.7484030710326591
ENSGALG00010011738,FGD6,1,0,ENSGALG00000011342,-1.0670216983537917,-2.203207434151264
ENSGALG00010014205,DPM1,20,0,ENSGALG00000017366,-0.23163797879303782,0.523456586699132
ENSGALG00010017619,POLN,4,0,,-0.4022618882792895,
ENSGALG00010014214,REEP2,13,0,ENSGALG00000017365;ALDBGALG0000001540,-0.6970034708375967,
ENSGALG00010014225,ZMPSTE24,23,0,ENSGALG00000000855,-0.336174147924158,0.5637720261560395
ENSGALG00010012809,RHOBTB3,Z,1,ENSGALG00000014675,-1.1838047029010426,-1.764617268867595
ENSGALG00010015182,PHYKPL,13,0,INRAGALG00000004763;ENSGALG00000023920,0.14472276224591174,
ENSGALG00010011205,CYTL1,4,0,ENSGALG00000015015,-2.304372754198333,
ENSGALG00010015064,RFK,Z,1,ENSGALG00000033558,-0.6003973473561555,0.1576107801399247
ENSGALG00010014716,TMEM35A,4,0,,-0.9722293144382542,
ENSGALG00010017770,PTCD3,4,0,ENSGALG00000015773;ENSGALG00000017860,-0.9220370259917939,
ENSGALG00010014260,ADNP,20,0,ENSGALG00000007989,-0.5654739785140811,-1.0230508004533512
ENSGALG00010012353,PIGG,Z,1,ENSGALG00000015349;ENSGALG00000053878,-0.5362782213218497,
ENSGALG00010010836,DIP2A,7,0,ENSGALG00000046150,-0.620715801185926,-1.172572940939879
ENSGALG00010017429,TELO2,14,0,ENSGALG00000009297,-1.8143587650403186,-1.6710370278670408
ENSGALG00010012898,FAM114A2,13,0,ENSGALG00000004068;ENSGALG00000042292,-1.3276381325257196,
ENSGALG00010017569,CLMN,5,0,ENSGALG00000030719,-1.0696670863056665,-0.5821465490738944
ENSGALG00010011034,FAM180A,1,0,ENSGALG00000028459,-0.7421455564248683,
ENSGALG00010017793,FAM83G,14,0,ENSGALG00000005087,-2.5395432815640135,
ENSGALG00010014998,NALF1,1,0,,-1.0636494040874127,
ENSGALG00010017439,PPP4R4,5,0,ENSGALG00000010950,-0.8684959676662304,
ENSGALG00010012775,KCNE2,1,0,INRAGALG00000001886;INRAGALG00000100305;ENSGALG00000030793,0.05596732023827811,
ENSGALG00010013389,NAP1L1,1,0,ENSGALG00000010238,-0.16312100061339474,-0.6454984986168133
ENSGALG00010013326,FGF20,4,0,ENSGALG00000013663,-1.5156053241210934,
ENSGALG00010011453,GNPTAB,1,0,ENSGALG00000012763,-0.394804500984463,-2.698493056544799
ENSGALG00010015793,RSRP1,23,0,ENSGALG00000038748,-1.6135488830184859,-0.9608743704308312
ENSGALG00010009971,RGSL1,8,0,ENSGALG00000047463,-2.0843671122459124,
ENSGALG00010011008,ONECUT2,Z,1,ENSGALG00000035751,-2.7829316555251484,-6.093248698518482
ENSGALG00010011998,MPPED1,1,0,ENSGALG00000014186,-1.1867704864795063,-2.606663209631711
ENSGALG00010016307,RAD50,13,0,ENSGALG00000006794,-1.0892137812815978,-0.4982351935385637
ENSGALG00010015483,SGCD,13,0,INRAGALG00000004700;INRAGALG00000004701;INRAGALG00000004702;ENSGALG00000003886,-1.034133126823559,
ENSGALG00010017377,USP8,10,0,ENSGALG00000005894;ENSGALG00000049711;INRAGALG00000003567,-0.7013496528808544,
ENSGALG00010013321,PDCL2,4,0,ENSGALG00000053405,-0.4525559618375597,
ENSGALG00010013017,SCMH1,23,0,ENSGALG00000000672,-1.831129829884111,-2.539511862723706
ENSGALG00010009775,KIAA1614,8,0,ENSGALG00000003885;NONGGAG005123,-3.252664282461613,
ENSGALG00010015691,EXOC3L4,5,0,ENSGALG00000011443,-1.2558996457231657,-0.3972080280916018
ENSGALG00010012829,RGS5,8,0,ENSGALG00000026572,-2.1577488701987844,-0.6439064646268144
ENSGALG00010017140,UQCRC2,14,0,ENSGALG00000002490,-0.7877450101313381,0.3774175075156735
ENSGALG00010013249,AURKB,20,0,ENSGALG00000007768,-0.784945864854775,-0.1953169711092005
ENSGALG00010016593,OTX1,3,0,ENSGALG00000028817,-2.610061850430682,
ENSGALG00010012685,NPTXR,1,0,INRAGALG00000100147;ENSGALG00000041604,-2.9408857806736877,
ENSGALG00010012536,C5orf51,Z,1,ENSGALG00000033098,-0.8554118922148485,-1.0483879193143253
ENSGALG00010012106,TMTC1,1,0,ENSGALG00000012956,-1.0528784723395717,-3.611384329924062
ENSGALG00010014769,CCDC69,13,0,INRAGALG00000004733,-3.5451608685876876,
ENSGALG00010017337,ABAT,14,0,ENSGALG00000007334,-0.5696584402109066,0.0178138266982201
ENSGALG00010016559,ROGDI,14,0,ENSGALG00000001841,-1.2606502391332897,-1.0589302554427635
ENSGALG00010011061,KIF13B,3,0,ENSGALG00000016639,-1.2318091846388446,
ENSGALG00010016347,ANO10,2,0,ENSGALG00000042371,0.04235646432303308,0.27518204793315
ENSGALG00010015018,MAP7D3,4,0,ENSGALG00000041423,-1.7603227920510225,-2.258034770069641
ENSGALG00010013297,FCHO2,Z,1,,0.3855088585601084,
ENSGALG00010012654,FAM46B,23,0,ENSGALG00000036117,-2.596733839205596,-1.775028271338148
ENSGALG00010016611,DNALI1,23,0,ENSGALG00000049411;ENSGALG00000001996,-2.359822467915225,
ENSGALG00010016526,EIF1B,2,0,ENSGALG00000038646,-0.35972936522392707,0.6100916476017488
ENSGALG00010011972,IPO11,Z,1,ENSGALG00000014740;ENSGALG00000028165,-0.38010491917698846,
ENSGALG00010017701,PPP2R5E,5,0,ENSGALG00000011840,-1.3140768013081447,0.1425208513140648
ENSGALG00010015083,CEP135,4,0,INRAGALG00000012983;ENSGALG00000013776,-1.2842566542042462,
ENSGALG00010011407,CEP290,1,0,ENSGALG00000049176;ENSGALG00000051263;ENSGALG00000011177,-0.7146862967606382,
ENSGALG00010016675,SKIL,9,0,ENSGALG00000009356,-1.4853733461960896,-0.9930320890351318
ENSGALG00010014257,NOP16,13,0,ENSGALG00000003355,-1.1341113682265898,-0.4863582412200433
ENSGALG00010010633,C21orf62,1,0,ENSGALG00000040059;INRAGALG00000001861,-1.0922683734649705,
ENSGALG00010013358,RPS16,1,0,ENSGALG00000026490,0.11947456397061573,-0.7203865807657697
ENSGALG00010010134,OTOP1,4,0,ENSGALG00000030356,-0.620360519490007,
ENSGALG00010012426,MIEF1,1,0,ENSGALG00000012144;ENSGALG00000028989,-1.8536853044906136,
ENSGALG00010010214,FAF2,13,0,ENSGALG00000003331,-1.0017231218724083,-0.2276975665420596
ENSGALG00010014929,FHL1,4,0,ENSGALG00000006190,-1.145925840591914,-0.3254104571586169
ENSGALG00010016902,MRNIP,13,0,,-2.0431471478237113,
ENSGALG00010014632,NWD2,4,0,ENSGALG00000014337,-0.4597643422091773,
ENSGALG00010010417,OTOF,3,0,ENSGALG00000016577,-1.4141756700772061,
ENSGALG00010014778,TMPRSS6,1,0,ENSGALG00000012483,-1.94282803974491,-1.932173681982139
ENSGALG00010014125,PLPP1,Z,1,ENSGALG00000014711,-0.3075445802728106,0.187808308936832
ENSGALG00010010885,SNRPD2,38,0,ENSGALG00000052199;ENSGALG00000049935,-1.856624933223478,
ENSGALG00010017431,FYCO1,2,0,ENSGALG00000040212,-1.8536827693989708,-1.741725039756961
ENSGALG00010016417,NOP14,4,0,ENSGALG00000015649,-0.6392359954205523,-0.2644388510807306
ENSGALG00010009686,MAT2B,13,0,ENSGALG00000001750,-0.3182103562005183,-0.3471288579521976
ENSGALG00010010841,PMM1,1,0,ENSGALG00000038599,-2.170980363256756,-1.2396748455285125
ENSGALG00010016423,TRMT44,4,0,ENSGALG00000015594;ENSGALG00000048949,-0.7298453833411561,
ENSGALG00010016949,LUC7L,14,0,ENSGALG00000037983,-1.9455180724220043,-2.7216977289434947
ENSGALG00010011447,LAMC1,8,0,ENSGALG00000004620;ENSGALG00000025245,-2.0282771116936082,
ENSGALG00010016820,EIF2AK3,4,0,ENSGALG00000015958,-0.938121407581749,-1.1338140647865105
ENSGALG00010014681,DTHD1,4,0,ENSGALG00000020139,-0.8538423065315124,
ENSGALG00010010534,SYNJ1,1,0,ENSGALG00000034317,-0.8301253592620338,-0.943107763874916
ENSGALG00010013244,TRIM24,1,0,ENSGALG00000012823;ENSGALG00000049160,-1.2099225235355007,
ENSGALG00010012195,ITSN1,1,0,ENSGALG00000036677;ENSGALG00000043418,-0.6621877385238997,
ENSGALG00010010618,APAF1,1,0,ENSGALG00000011531,-0.48763480502860995,0.109050057403307
ENSGALG00010010778,UPP2,7,0,ENSGALG00000045427,-1.8243100530676775,-1.0690998070969653
ENSGALG00010017344,RERE,21,0,ENSGALG00000002232;INRAGALG00000102799;INRAGALG00000102800;INRAGALG00000102801;INRAGALG00000102802,-2.2870954706459354,
ENSGALG00010017248,TECPR2,5,0,INRAGALG00000104362;ENSGALG00000011373;ENSGALG00000030137,-1.0592522040968713,
ENSGALG00010013815,SRXN1,20,0,ENSGALG00000054306,-2.366515056988753,
ENSGALG00010015392,TMEM165,4,0,ENSGALG00000027886,-0.2587966343274031,-1.4631038463374726
ENSGALG00010015920,KCNE5,4,0,ENSGALG00000040890,-2.5954585474330134,
ENSGALG00010016053,DRP2,4,0,ENSGALG00000005031,-2.890800763295991,
ENSGALG00010016369,MSANTD1,4,0,ENSGALG00000015628,-0.7876062773373191,
ENSGALG00010013109,RIPPLY3,1,0,,-0.6832011679262717,
ENSGALG00010016507,SPATA18,4,0,ENSGALG00000013964,-1.5275261111896035,-0.3806491339298808
ENSGALG00010011375,C12orf50,1,0,ENSGALG00000045093,-0.584173794554578,-2.0503120462648003
ENSGALG00010015921,SNX21,20,0,ENSGALG00000054914;ENSGALG00000006836,-3.7230123438857716,
ENSGALG00010016637,POU6F2,2,0,ENSGALG00000027816;ENSGALG00000031713,-2.288698174523005,
ENSGALG00010010271,HUNK,1,0,ENSGALG00000015879;ENSGALG00000025522,-1.5296532150818198,
ENSGALG00010009728,CCDC149,4,0,ENSGALG00000014391,-1.6934483817170702,-0.9291435522328534
ENSGALG00010016785,PDGFRB,13,0,ENSGALG00000030613,-2.1864727542660765,-0.7888674026766239
ENSGALG00010016224,MOSPD1,4,0,ENSGALG00000006132,-0.11841062482095255,-0.295979765517663
ENSGALG00010017406,IFT140,14,0,ENSGALG00000009318,-0.8564421351597216,-2.452687088082888
ENSGALG00010010657,TMEM170B,2,0,ENSGALG00000049299,0.10176410277290537,
ENSGALG00010012138,DDX11,1,0,INRAGALG00000001089;ENSGALG00000053507;ENSGALG00000053509,-1.5704548302536379,
ENSGALG00010009690,RBM43,7,0,ENSGALG00000051954,-0.6641648809761428,
ENSGALG00010016262,SPG11,10,0,ENSGALG00000008180,-1.4814564308762277,-1.8604417603166337
ENSGALG00010010567,ERMN,7,0,ENSGALG00000020575,-2.5977176068186574,-3.728259117752471
ENSGALG00010011536,FCHSD1,13,0,ENSGALG00000002622,-2.5784323289258393,-2.1178288464966117
ENSGALG00010012750,CAPSL,Z,1,ENSGALG00000013376,0.26812381147514974,0.1258436675791373
ENSGALG00010010179,CDHR2,13,0,ENSGALG00000003285;ENSGALG00000034252,-2.312382003248925,
ENSGALG00010014288,ARMC2,3,0,ENSGALG00000015289;ENSGALG00000034897,-0.675164551738783,
ENSGALG00010017256,CARHSP1,14,0,ENSGALG00000053043,-2.0394283682389,
ENSGALG00010017419,B9D1,14,0,ENSGALG00000005096,-1.4634126967184033,0.1666245075898049
ENSGALG00010014641,DOCK11,4,0,ENSGALG00000006017,-1.0953763676838284,-2.30246177101901
ENSGALG00010015904,MTMR7,4,0,ENSGALG00000036021,-1.1621472791689902,
ENSGALG00010013232,FHL2,1,0,ENSGALG00000016797,-1.0427301236830029,-0.1555406347053179
ENSGALG00010009749,NDRG1,2,0,ENSGALG00000054783,-1.161446943930378,
ENSGALG00010010116,DRD5,4,0,,-2.015520184093359,
ENSGALG00010013310,MYO16,1,0,ENSGALG00000016837,-0.7597188334965529,
ENSGALG00010010697,NEDD9,2,0,ENSGALG00000012747;ENSGALG00000053956,-1.247496227086466,
