gene_id,gene_name,l1_diff,rmse_diff
ENSMUSG00000024925,Rnaseh2c,0.005988023951400009,0.00013370034643336192
ENSMUSG00000025043,Dusp21,0.005263157894459931,0.00010642864412226694
ENSMUSG00000025555,Farp1,0.0009532888468199937,1.9387965887868835e-05
ENSMUSG00000026413,Pkp1,0.0013717421124900147,2.9076973105956943e-05
ENSMUSG00000029559,2210016L21Rik,0.003891050583779993,9.393770687947185e-05
ENSMUSG00000026269,Rnpepl1,0.0013869625519200078,3.006000379467298e-05
ENSMUSG00000025265,Fgd1,0.0010405827266099805,2.0700743772504952e-05
ENSMUSG00000030208,Emp1,0.22359022556404007,0.005759888222637143
ENSMUSG00000026421,Csrp1,0.005154639175639997,0.00012017372479463862
ENSMUSG00000028059,Arhgef2,0.025678259548820553,0.000624925816845
ENSMUSG00000026170,Cyp27a1,0.0018726591762000125,3.7109122183265336e-05
ENSMUSG00000024154,Gtf2a1l,0.002132196162030041,4.183760994238732e-05
ENSMUSG00000005503,Evx1,0.002398081534790027,5.469793882325066e-05
ENSMUSG00000025105,Bnc1,0.0010090817356799928,1.9680700895521544e-05
ENSMUSG00000024726,Carnmt1,0.0024937655862800182,4.773418079099251e-05
ENSMUSG00000027132,Katnbl1,0.003333333333579986,6.699615644818444e-05
ENSMUSG00000027890,Gstm4,0.004566210045980063,9.897443422934801e-05
ENSMUSG00000029695,Aass,0.001078748652170017,2.0024881337687608e-05
ENSMUSG00000023947,Nfkbie,0.002739726026790062,6.0980063001294044e-05
ENSMUSG00000025935,Tram1,0.0026666666668099855,5.2649388939436915e-05
ENSMUSG00000025537,Phkg1,0.0025706940879599858,5.3718755386366755e-05
ENSMUSG00000028655,Mfsd2a,0.00186915887890999,3.839095337230088e-05
ENSMUSG00000027429,Sec23b,0.0013020833336400072,2.4760855798088655e-05
ENSMUSG00000026765,Lypd6b,0.1280281007750505,0.0027264266881647397
ENSMUSG00000026618,Iars2,0.0009871668313899944,1.8027331898138176e-05
ENSMUSG00000024581,Napg,0.0031948881787499986,7.193154669696955e-05
ENSMUSG00000030981,Mmp21,0.0017574692444499895,3.343770298773651e-05
ENSMUSG00000028949,Smarcd3,0.0020661157021600127,4.43366294369909e-05
ENSMUSG00000025666,Tmem47,0.005494505495299921,0.00011884773931553983
ENSMUSG00000023068,Nus1,0.0033557046984999802,6.448538583590995e-05
ENSMUSG00000027229,Terb2,0.004566210046040076,9.126174188711402e-05
ENSMUSG00000026327,Serpinb11,0.0025706940882999803,5.004300467660938e-05
ENSMUSG00000027273,Snap25,0.0048309178738899766,0.00011242723333164434
ENSMUSG00000025337,Sbds,0.003984063744699985,9.500599074994923e-05
ENSMUSG00000024391,Apom,0.005235602094199989,0.00010164526688093087
ENSMUSG00000027937,Jtb,0.006802721088279911,0.00014117536052171532
ENSMUSG00000028249,Sdcbp,0.003333333333139986,6.613915798671344e-05
ENSMUSG00000029790,Cep41,0.0026737967908899572,5.2588416002431896e-05
ENSMUSG00000026778,Prkcq,0.0014124293788599926,2.729764663657472e-05
ENSMUSG00000024837,Dmrt1,0.0026666666664599808,5.793979356164799e-05
ENSMUSG00000027423,Snx5,0.0024691358024199906,5.216578165955722e-05
ENSMUSG00000024442,Dele1,0.0019569471623299946,3.87969030476642e-05
ENSMUSG00000024759,Atl3,0.04018697700972805,0.0011283704433466641
ENSMUSG00000024486,Hbegf,0.0047846889950400465,9.768363315300711e-05
ENSMUSG00000028698,Pik3r3,0.0021645021652699522,4.3329627716508504e-05
ENSMUSG00000028397,Kdm4c,0.0009478672988800004,1.8165797154060104e-05
ENSMUSG00000026688,Mgst3,0.006493506493960041,0.00014097122153009962
ENSMUSG00000024234,Mtpap,0.0017064846416000427,3.2758911787633575e-05
ENSMUSG00000029999,Tgfa,0.006249999999999992,0.00014904512383233753
ENSMUSG00000026963,Tmem210,0.006756756756719946,0.00014806686709326603
ENSMUSG00000024991,Eif3a,0.0007434944237460033,1.661791037497208e-05
ENSMUSG00000029454,Mapkapk5,0.0021097046401000134,4.222504653030658e-05
ENSMUSG00000025900,Rp1,0.0004770992369189881,9.396478372619733e-06
ENSMUSG00000027829,Ccnl1,0.0018761726075399178,3.533571082486648e-05
ENSMUSG00000028426,Rad23b,0.0023980815350100413,5.170802783888206e-05
ENSMUSG00000024527,Afg3l2,0.0012453300124599916,2.4232382429938714e-05
ENSMUSG00000027398,Il1b,0.0037037037046599285,7.917206773659341e-05
ENSMUSG00000025747,Tyms,0.0032467532466500066,6.61009972577855e-05
ENSMUSG00000027524,Edn3,0.004651162790199963,9.371074196397085e-05
ENSMUSG00000029684,Wasl,0.001992031872499996,4.2474615525188274e-05
ENSMUSG00000028072,Ntrk1,0.001249999999999982,2.5880073945435464e-05
ENSMUSG00000026974,Zmynd19,0.004385964912600054,9.032114884875548e-05
ENSMUSG00000030748,Il4ra,0.0012330456226599855,2.4448306545842838e-05
ENSMUSG00000028869,Gnl2,0.0013717421123000057,2.7471298216034283e-05
ENSMUSG00000073705,Cenps,0.006993006993789988,0.00017129271050134528
ENSMUSG00000028327,Stra6l,0.0016077170421999601,3.365264744658507e-05
ENSMUSG00000026919,Lcn4,0.00537634408602005,0.00011031761075787786
ENSMUSG00000023150,Ivns1abp,0.0015552099534099615,2.9707660307045416e-05
ENSMUSG00000026955,Sapcd2,0.002347417839670008,5.315233410189249e-05
ENSMUSG00000026750,Psmb7,0.0035971223024399653,6.965448378081121e-05
ENSMUSG00000026134,Prim2,0.001976284584520021,3.983695019305279e-05
ENSMUSG00000030724,Cd19,0.005380872169374378,0.00023843209122634523
ENSMUSG00000025583,Rptor,0.0007485029939500098,1.4456000112134379e-05
ENSMUSG00000024829,Mrpl21,0.18867550106937697,0.004672651243131123
ENSMUSG00000027291,Vps39,0.02317539056238572,0.0005103759099566581
ENSMUSG00000025574,Tk1,0.004273504274110029,9.266326752499969e-05
ENSMUSG00000025190,Got1,0.00241545893653,4.693812141135456e-05
ENSMUSG00000030286,Emc3,0.003816793893569967,7.928361221109106e-05
ENSMUSG00000023571,C1qtnf12,0.003236245954550001,6.491086171316435e-05
ENSMUSG00000029445,Hpd,0.0025380710665699737,5.3556513006477556e-05
ENSMUSG00000024107,Lhcgr,0.0014265335238000053,2.7234080075438468e-05
ENSMUSG00000026938,Fcna,0.0029850746263700243,6.002995577030384e-05
ENSMUSG00000073658,Crygb,0.005681818182119993,0.0001262947264347862
ENSMUSG00000025817,Nudt5,0.2989820284026863,0.00726927980074501
ENSMUSG00000028971,Cort,0.009090909091280047,0.0002267796968138906
ENSMUSG00000024498,Tcerg1,0.02901818971513457,0.000654453837312755
ENSMUSG00000026116,Tmem131,0.0005324813628899954,9.662115009409433e-06
ENSMUSG00000027368,Dusp2,0.0031347962382899876,6.98425154691171e-05
ENSMUSG00000029591,Ung,0.0032573289906100184,6.89327414408412e-05
ENSMUSG00000030986,Dhx32,0.016429306794747415,0.0004572351112826076
ENSMUSG00000025779,Ly96,0.00621118012492,0.00012807762436633293
ENSMUSG00000024175,Tekt4,0.002232142856970004,5.143221701766527e-05
ENSMUSG00000025871,4833439L19Rik,0.0032894736839400203,6.685081199594249e-05
ENSMUSG00000027470,Mylk2,0.0016286644948400202,3.406709114344723e-05
ENSMUSG00000067613,Krt83,0.002083333333479955,4.86653360930208e-05
ENSMUSG00000026234,Ncl,0.001412429378339988,3.5218204911995155e-05
ENSMUSG00000024376,Epb41l4a,0.0014556040761500022,2.7609741749858302e-05
ENSMUSG00000027628,Aar2,0.002597402598139998,5.6219942149175236e-05
ENSMUSG00000031258,Xkrx,0.0022222222222200013,4.3355634686122906e-05
ENSMUSG00000030551,Nr2f2,0.002409638554079974,5.085025445225406e-05
ENSMUSG00000029723,Tsc22d4,0.46974789915944204,0.010064051367665297
ENSMUSG00000055013,Agap1,0.0011655011663199728,2.3878313069628026e-05
ENSMUSG00000030887,Pdzd9,0.003745318352119926,7.411148864127794e-05
ENSMUSG00000027377,Mall,0.006451612902880002,0.00015656780421662836
ENSMUSG00000026686,Lmx1a,0.0026109660573999886,5.5637947480461184e-05
ENSMUSG00000026024,Als2,0.0006053268765799881,1.1270122851656042e-05
ENSMUSG00000030894,Tpp1,0.0017761989344200204,3.364767493120741e-05
ENSMUSG00000029380,Cxcl1,0.01030927835129998,0.00024208783253985285
ENSMUSG00000061665,Cd2ap,0.001567398119389999,3.4504449087776075e-05
ENSMUSG00000023236,Scg5,0.004694835679699999,9.429684917901002e-05
ENSMUSG00000024353,Mzb1,0.005291005291799997,0.00011047890367376636
ENSMUSG00000029437,Il31,0.006097560976480032,0.0001262687939606845
ENSMUSG00000026189,Pecr,0.003289473684050007,6.571395924886641e-05
ENSMUSG00000028191,Bcl10,0.004273504274270042,8.489871127874456e-05
ENSMUSG00000029840,Mtpn,0.008403361344200055,0.00020018412445417156
ENSMUSG00000014959,Gorasp2,0.0022123893803700227,4.4087085235615305e-05
ENSMUSG00000031250,Tnmd,0.003144654087050034,6.593683317216822e-05
ENSMUSG00000026356,Dars1,0.001992031872189972,3.979043637339632e-05
ENSMUSG00000028480,Glipr2,0.006451612902240035,0.00014312735984857653
ENSMUSG00000023932,Cdc5l,0.0012453300123499971,2.6004277368254043e-05
ENSMUSG00000028629,Exo5,0.002673796791199965,5.385464405563538e-05
ENSMUSG00000031403,Dkc1,0.001960784313369951,3.9994014765918045e-05
ENSMUSG00000029726,Mepce,0.001499250374509984,2.8831369270908e-05
ENSMUSG00000024878,Zng1,0.0025380710661399714,5.116688679034121e-05
ENSMUSG00000026424,Gpr37l1,0.0020746887969200407,4.4087444620236394e-05
ENSMUSG00000026767,Mindy3,0.0022471910107500145,4.2066789369964406e-05
ENSMUSG00000026237,Nmur1,0.0024630541871699784,5.37283021083706e-05
ENSMUSG00000030493,Faap24,0.004504504505280005,9.21558822486805e-05
ENSMUSG00000026255,Efhd1,0.004149377593719991,0.00010307098755097486
ENSMUSG00000033542,Arhgef5,0.0006321112520199933,1.2231095129982646e-05
ENSMUSG00000023349,Clec4n,0.00476190476269002,9.749808559491425e-05
ENSMUSG00000027193,Api5,0.0019801980206899375,4.0332124783963706e-05
ENSMUSG00000025487,Psmd13,0.0026525198935999873,5.55624581469332e-05
ENSMUSG00000028622,Mrpl37,0.0023584905658699928,4.508799016120125e-05
ENSMUSG00000030519,Apba2,0.0013315579226099812,2.890069607922416e-05
ENSMUSG00000031119,Gpc4,0.0017921146957199981,3.5069116041945203e-05
ENSMUSG00000027115,Kif18a,0.0011273957158899834,2.2885652234288767e-05
ENSMUSG00000026489,Coq8a,0.0015479876155599804,3.315130917783526e-05
ENSMUSG00000025479,Cyp2e1,0.0020242914978200366,3.982021854502724e-05
ENSMUSG00000026751,Nr5a1,0.002159827213780002,4.858351259466625e-05
ENSMUSG00000031360,Ctps2,0.0017035775126500296,3.2543158723595746e-05
ENSMUSG00000028008,Asic5,0.0020161290327400127,3.821868880505568e-05
ENSMUSG00000028409,Smu1,0.0019455252916899314,3.734495778453871e-05
ENSMUSG00000024863,Mbl2,0.004081632653279995,8.491911171798537e-05
ENSMUSG00000029166,Mapre3,0.003546099291380032,7.28531515505679e-05
ENSMUSG00000028262,Clca3a2,0.0011074197119800015,2.0082948814566247e-05
ENSMUSG00000028018,Gstcd,0.001574803148810003,3.0110850535215528e-05
ENSMUSG00000036899,Trpv5,0.0013812154697999896,2.6766770794429468e-05
ENSMUSG00000029007,Agtrap,0.006172839506499965,0.0001347074701476726
ENSMUSG00000030342,Cd9,0.0044052863439299995,9.653095058754871e-05
ENSMUSG00000023333,Gcm1,0.002288329518700071,4.519896126897876e-05
ENSMUSG00000026111,Unc50,0.0038461538458400097,8.122568916118515e-05
ENSMUSG00000031309,Rps6ka3,0.0013495276653500581,2.6237233921299167e-05
ENSMUSG00000030048,Gkn3,0.005208333333340004,0.00010653083401097873
ENSMUSG00000011427,Zfp790,0.0012820512818100247,2.6415583886755277e-05
ENSMUSG00000028069,Gpatch4,0.00240384615382003,5.617409444198549e-05
ENSMUSG00000028307,Aldob,0.002739726026700056,5.67682585366241e-05
ENSMUSG00000060090,Rp2,0.12288147372509278,0.003006274707350973
ENSMUSG00000026675,Hsd17b7,0.0029850746263500173,5.6779012220521334e-05
ENSMUSG00000026201,Stk16,0.0032679738561600027,6.554910592289499e-05
ENSMUSG00000028243,Ubxn2b,0.003012048192010006,5.763495914009756e-05
ENSMUSG00000023210,Lcn9,0.0055865921792099885,0.00012095564676672092
ENSMUSG00000026873,Phf19,0.0017271157168799985,3.298678263678906e-05
ENSMUSG00000029683,Lmod2,0.0018148820326999908,3.8426077734410164e-05
ENSMUSG00000026687,Aldh9a1,0.001926782274380011,3.8004891096891734e-05
ENSMUSG00000030657,Xylt1,0.001048218028400012,2.0711522599475344e-05
ENSMUSG00000028699,Tspan1,0.004149377593779965,8.970019241267555e-05
ENSMUSG00000027832,Ptx3,0.0026178010475,5.376405875643889e-05
ENSMUSG00000116564,Riok2,0.0018248175183900085,3.567808691900565e-05
ENSMUSG00000030214,Plbd1,0.0018148820325600064,3.586475950521888e-05
ENSMUSG00000029414,Kntc1,0.0004528985508200176,8.695891280679764e-06
ENSMUSG00000025024,Smndc1,0.004184100418640004,9.459225397282438e-05
ENSMUSG00000028536,2610528J11Rik,0.008928571429289968,0.0001951377554886683
ENSMUSG00000030423,Pop4,0.004504504505200022,9.885890254383941e-05
ENSMUSG00000030149,Klrk1,0.004291845494319979,8.387643143172568e-05
ENSMUSG00000030107,Usp18,0.002710027100160022,5.4049872924241e-05
ENSMUSG00000026969,Cimip2a,0.003124999999999987,6.433611694135199e-05
ENSMUSG00000025330,Padi4,0.001499250374530003,3.205418636667054e-05
ENSMUSG00000022996,Wnt10b,0.0025641025648799652,5.335657552723292e-05
ENSMUSG00000053675,Tgm5,0.0013793103448099787,2.657788718718489e-05
ENSMUSG00000025858,Get4,0.0030487804884400008,6.587295328931754e-05
ENSMUSG00000024935,Slc1a1,0.0019083969464500034,3.911381133535683e-05
ENSMUSG00000030157,Clec2d,0.004807692306960008,9.474022747529499e-05
ENSMUSG00000027332,Ivd,0.0023529411762300005,4.6570664221350024e-05
ENSMUSG00000024816,Frmd8,0.0021413276227000315,4.6691047069280965e-05
ENSMUSG00000030167,Klrc1,0.00408163265367999,7.939123141093214e-05
ENSMUSG00000027082,Tfpi,0.23742660906178864,0.00548307124336511
ENSMUSG00000030001,Figla,0.005128205128879942,0.00010670676001862666
ENSMUSG00000022969,Il10rb,0.0028409090908299984,5.554604165670756e-05
ENSMUSG00000029287,Tgfbr3,0.0011750881317000009,2.2382615209184703e-05
ENSMUSG00000024406,Pou5f1,0.0028328611902599925,5.969372627379961e-05
ENSMUSG00000027596,a,0.007575757575819955,0.00018152109037492857
ENSMUSG00000031214,Ophn1,0.0012453300124200027,2.447098694429024e-05
ENSMUSG00000027931,Npr1,0.000945179583860051,1.8688837579223655e-05
ENSMUSG00000026735,Ptf1a,0.0030769230767499515,6.360111916017422e-05
ENSMUSG00000029068,Ccnl2,0.0019267822746399993,3.5912148875823356e-05
ENSMUSG00000027351,Spred1,0.002247191010700009,4.33547953186843e-05
ENSMUSG00000056078,Lipm,0.0023640661940000267,4.498828544317693e-05
ENSMUSG00000029571,Tmem106b,0.0036231884050799946,7.285053149209207e-05
ENSMUSG00000024224,Clpsl2,0.00970873786376001,0.00022138829518276833
ENSMUSG00000027433,Xrn2,0.001050420168540009,2.056368403303985e-05
ENSMUSG00000028348,Cavin4,0.002754820936359955,5.955569822875542e-05
ENSMUSG00000026914,Psmd14,0.003215434084000013,6.869989198575077e-05
ENSMUSG00000029865,Sval1,0.006578947368620039,0.00014123539927263261
ENSMUSG00000031221,Igbp1,0.0029325513200399913,5.916198470840491e-05
ENSMUSG00000025405,Inhbc,0.002832861190289987,5.560494288984791e-05
ENSMUSG00000053897,Slc39a8,0.00215982721366002,4.237577432229266e-05
ENSMUSG00000026154,Sdhaf4,0.009523809524510093,0.0002084279636464293
ENSMUSG00000026617,Bpnt1,0.003236245954429994,6.750776803881977e-05
ENSMUSG00000025962,Fastkd2,0.0014492753623199777,2.7519327569818217e-05
ENSMUSG00000031200,Mtcp1,0.009259259259459914,0.00020339604306873047
ENSMUSG00000028920,Fbxo42,0.0013927576607099706,2.5674912112943526e-05
ENSMUSG00000026475,Rgs16,0.004950495050080019,0.00011365596434058756
ENSMUSG00000029346,Srrd,0.003999999999999965,7.98988165429367e-05
ENSMUSG00000027330,Cdc25b,0.0017331022530100177,3.453908171043784e-05
ENSMUSG00000025784,Clec3b,0.004926108374309995,0.00012253158054278927
ENSMUSG00000026417,Pigr,0.0012953367875599988,2.4499100187424e-05
ENSMUSG00000030811,Fbxl19,0.0014814814812899992,3.0641066299555174e-05
ENSMUSG00000031145,Prickle3,0.0016000000000000174,3.244358484516062e-05
ENSMUSG00000031303,Map3k15,0.0007507507503999593,1.3795761713730852e-05
ENSMUSG00000028011,Tdo2,0.0024570024577799574,4.8845951196543715e-05
ENSMUSG00000029290,Zfp326,0.0017211703958199985,3.7068397098776053e-05
ENSMUSG00000028914,Casp9,0.0021978021987000473,4.317459071689585e-05
ENSMUSG00000030351,Tspan11,0.003937007874369965,9.080276912659393e-05
ENSMUSG00000024440,Pcdh12,0.0008467400504700152,1.6099589413337795e-05
ENSMUSG00000022982,Sod1,0.00645161290223001,0.000143528839901265
ENSMUSG00000024677,Ms4a6b,0.004081632652859984,8.366743183692353e-05
ENSMUSG00000029070,Mxra8,0.0022573363433700216,4.785522595581561e-05
ENSMUSG00000026353,Ubxn4,0.001972386587789988,4.0870352255079625e-05
ENSMUSG00000026820,Ptges2,0.0025974025979400017,5.59926819038776e-05
ENSMUSG00000024600,Slc27a6,0.0016129032254200086,3.131593222671134e-05
ENSMUSG00000028540,Dph2,0.0020408163259400354,4.1648875905602665e-05
ENSMUSG00000033544,Angptl1,0.002036659878000024,3.9085257854522574e-05
ENSMUSG00000024620,Pdgfrb,0.0009090909088299969,1.831173335972503e-05
ENSMUSG00000030909,Anks4b,0.002358490566130002,4.9268478340300295e-05
ENSMUSG00000028582,Cc2d1b,0.00117785630180002,2.573597450452772e-05
ENSMUSG00000028292,Rars2,0.0017271157167900006,3.198654025227431e-05
ENSMUSG00000024309,Pfdn6,0.007812499999999986,0.00020402465491851587
ENSMUSG00000029922,Mkrn1,0.0020746887969000337,4.176408934951246e-05
ENSMUSG00000029126,Nsg1,0.005376344086080044,0.00012142978155914105
ENSMUSG00000026205,Slc23a3,0.0016339869281699992,3.452541136832414e-05
ENSMUSG00000030747,Dgat2,0.0025706940880599978,5.3839186180222976e-05
ENSMUSG00000029624,Ptcd1,0.0014367816094999746,3.02595327329349e-05
ENSMUSG00000028703,Lrrc41,0.03914696784822358,0.0008567883008921434
ENSMUSG00000024922,Ovol1,0.003731343284160001,8.263888613939297e-05
ENSMUSG00000025007,Aldh18a1,0.0012562814064299905,2.496511302606038e-05
ENSMUSG00000029247,Paics,0.0023474178394899863,4.4653928332486486e-05
ENSMUSG00000030051,Aplf,0.0019999999999999983,3.9287138078084155e-05
ENSMUSG00000024696,Lpxn,0.002583979328039965,5.248708413568463e-05
ENSMUSG00000026753,Ppp6c,0.003267973856179992,6.240136100496014e-05
ENSMUSG00000030868,Dctn5,0.005464480873700049,0.00010886788575371644
ENSMUSG00000030754,Copb1,0.0010482180281999897,2.0519112625594595e-05
ENSMUSG00000033538,Casp4,0.002673796791159971,5.30350347799472e-05
ENSMUSG00000025630,Hprt1,0.004566210045960058,9.765764252197154e-05
ENSMUSG00000030045,Mrpl19,0.003412969283279976,6.805497486139062e-05
ENSMUSG00000029253,Cenpc1,0.0011025358325400315,2.2462814188039796e-05
ENSMUSG00000027185,Nat10,0.0009756097556099866,1.9588593304659674e-05
ENSMUSG00000031364,Grpr,0.0025974025980499867,5.348518139584786e-05
ENSMUSG00000026459,Myog,0.0044444444444999495,9.613378792951314e-05
ENSMUSG00000023336,Wfdc1,0.004716981132090044,0.00010140015740735914
ENSMUSG00000028576,Ift74,0.001663893510780017,3.7073402729384396e-05
ENSMUSG00000028137,Celf3,0.07188009123499743,0.0015208085319868131
ENSMUSG00000024228,Nudt12,0.0021598272138900277,4.0658458684082635e-05
ENSMUSG00000030714,Sgf29,0.003401360543799993,7.280064979626392e-05
ENSMUSG00000029686,Cul1,0.0012870012876499736,2.5892776273311882e-05
ENSMUSG00000030613,Ccdc90b,0.0038910505835799995,7.948039504065345e-05
ENSMUSG00000030361,Klrb1a,0.004273504274460032,8.35234773131852e-05
ENSMUSG00000025076,Casp7,0.003289473684220018,6.81673499333335e-05
ENSMUSG00000028451,Spata31g1,0.0008445945949650016,1.6523161280744918e-05
ENSMUSG00000024993,Dennd10,0.002793296089680016,5.484375868071807e-05
ENSMUSG00000026853,Crat,0.0015948963315499571,3.328589877503701e-05
ENSMUSG00000024232,Bambi,0.003831417624460062,7.765652097517773e-05
ENSMUSG00000025232,Hexa,0.0018903591681100058,3.642485039365275e-05
ENSMUSG00000025068,Gsto1,0.004149377593779971,8.970019241229649e-05
ENSMUSG00000024578,Il17b,0.005524861878149984,0.00011894104212661287
ENSMUSG00000063535,Zfp773,0.0021186440671499785,4.253726414967415e-05
ENSMUSG00000024855,Pacs1,0.0010395010403100174,2.052590086224491e-05
ENSMUSG00000024955,Esrra,0.0023640661936900377,5.4738506938236475e-05
ENSMUSG00000027770,Dhx36,0.0009980039919740198,1.8972358005117346e-05
ENSMUSG00000030516,Tjp1,0.04020618556675998,0.0009573144798590413
ENSMUSG00000039989,Cbx4,0.0018115942023899875,4.041030009544704e-05
ENSMUSG00000027230,Creb3l1,0.0019193857962400713,4.0786256818142685e-05
ENSMUSG00000026894,Morn5,0.005847953217329972,0.0001299121221257225
ENSMUSG00000024118,Tedc2,0.0022883295186000713,4.5833920712279095e-05
ENSMUSG00000039529,Atp8b1,0.0007987220446099988,1.5248228183350567e-05
ENSMUSG00000029377,Ereg,0.006134969325099918,0.00012073364386755766
ENSMUSG00000030897,Cnga4,0.0017361111107700275,3.603127788274887e-05
ENSMUSG00000030283,St8sia1,0.002808988764199988,5.384755116221911e-05
ENSMUSG00000024901,Peli3,0.0022421524670400176,4.3768402977257356e-05
ENSMUSG00000028331,Trmo,0.12084418696218907,0.0028965086918736355
ENSMUSG00000029211,Gabra4,0.0018083182643600171,3.40858717671265e-05
